GeneID	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3
6478	7.457267289	8.95056836	7.737677987	7.870229635	8.118417101	8.159726968
64792	7.581501836	7.614016596	7.620277513	7.643372671	7.60153418	7.563968376
64793	8.48601953	8.077447396	7.252468566	7.162732147	8.508019845	8.75222983
64794	8.269820503	8.055419019	8.051721706	7.923681519	8.023251601	7.716073388
64795	7.224282541	7.328401157	7.278663099	7.314364634	7.466002055	7.50669879
64798	8.948495317	9.215035382	8.980240041	8.879273527	8.964645764	8.291765273
64799	6.476553395	6.357940187	6.843015726	6.919715099	6.73361876	6.589860162
64800	7.590276227	7.326325503	7.378169562	7.324165325	7.238968949	7.221523563
64806	7.509641566	7.283689014	7.154794777	7.028757458	7.260421122	7.222876798
6480	7.505387007	8.048758707	8.421689173	7.745065269	7.50663593	7.962452851
64816	7.820383831	6.68094879	5.774202767	5.730340816	6.858341573	6.985910696
6482	7.972382762	8.063255668	7.179712507	7.864126905	7.199726908	7.719829033
64834	8.618164748	8.578701384	7.889330525	8.274410795	7.752223245	7.981223712
64837	7.301244015	7.34455917	7.246152848	7.348151773	7.237936887	7.280493676
64838	8.101173301	7.680695002	7.846366656	7.678431753	7.584660402	7.725695223
648390	8.118967401	8.737509995	7.777792736	8.192830951	7.475470604	7.671143685
6483	7.651519181	7.44805541	7.491235318	7.054963792	7.451357548	7.110479518
64840	7.920935843	7.855740886	7.487317826	7.563890489	7.565505513	7.426576789
64844	7.072055469	8.437876024	8.062869327	8.154238326	8.112299349	7.744974732
64847	8.449260477	8.376674605	8.05162402	7.901684203	7.57546423	7.501628396
64848	6.843814782	7.337235218	7.426120177	7.275495973	8.077931686	7.675119712
64849	7.494174813	7.347221618	7.460716503	7.388835906	7.339639641	7.39349016
6484	7.865867388	7.719965768	7.277566435	7.612233582	7.333884513	7.311459416
64850	6.747023556	7.940110513	6.65149162	6.569082684	6.595261532	6.663837017
64852	7.47518575	7.546594827	7.302098658	7.433635817	7.277651158	7.357130073
64854	6.90013939	7.431916557	7.140831748	7.14350049	7.392762237	7.224984105
64856	7.691707953	7.779664209	7.261357019	7.658441675	7.093946213	7.131401246
64858	7.270806388	7.173356275	7.149788244	7.152967661	7.164112381	7.234296285
64860	7.528030876	7.967953851	7.698462994	7.601374799	7.825114682	7.86007449
64863	7.322671679	7.399193261	7.451484882	7.472834619	7.522345688	7.400607676
64864	6.72224479	6.652449016	7.08223217	7.067606845	6.932413666	6.967421125
64866	8.073281942	8.320122107	8.112451723	8.504527833	8.170277549	8.745318041
64895	6.935789876	6.931041843	6.938393124	6.936797206	6.936656199	6.938438948
64897	6.964744878	7.135372323	7.557962098	7.620286904	7.167038455	7.033510418
6489	6.430233942	6.139600599	6.716354446	6.45106272	6.914556988	6.78790951
64901	7.645272381	7.638335502	7.591037442	7.638874356	7.429083693	7.694201835
6490	7.626451093	7.638714838	7.413021346	7.361887864	7.464791874	7.51051904
64919	7.012080819	6.213762547	7.781095425	9.540731256	8.273165295	8.237092442
6491	7.381186284	7.105667263	7.257245451	7.231979929	7.261898905	7.291225117
64921	7.491530727	8.841065094	7.578774964	7.225721583	7.964683483	7.452790874
64922	6.466296091	6.419731064	6.4005006	6.427198246	6.435608006	6.429270319
64924	6.797431457	8.068451655	7.466372838	8.01987866	7.188558034	7.326742191
64927	7.211055769	6.962698421	7.378970745	7.490693889	7.390658432	7.145512483
6493	6.602564022	6.56170288	6.814020054	6.672253745	6.800991263	6.702378273
64940	7.369221066	7.326919431	7.455031953	7.453918641	7.550006057	7.516255942
64943	7.489442987	7.147336434	7.07907295	7.068085017	7.044130552	6.812284455
6494	7.632851171	7.389848098	7.127257182	6.995498156	7.097545219	7.305416327
6495	6.218749785	6.783289768	6.621679117	6.344213914	6.062190325	6.153607013
64960	6.561580722	6.781692427	6.847334269	7.113251985	6.656786138	6.624126441
64963	8.662961223	8.760125157	8.342769097	8.796192644	7.963409608	7.969149174
6496	6.597980101	6.420619766	6.828403449	6.745891526	6.620853059	6.571818055
64976	8.086217723	8.302786605	8.415105221	8.719516669	8.395118237	8.08932489
64981	7.39448227	7.694366059	8.046926438	8.352941788	7.792378278	7.629165779
6498	6.4366026	6.436546481	6.436453989	6.436233363	6.436257644	6.436806166
6499	9.641208847	9.317153284	8.008183888	8.15366819	8.675286067	8.584747277
649	7.864214346	7.577527338	7.43535304	7.399140408	7.284895853	7.365985327
65003	7.501194975	7.725922588	9.501066929	9.187744139	8.291635837	8.108437768
65005	8.048792167	8.562204421	9.048672116	8.985459826	8.228341779	8.190072776
65009	7.628192585	7.314217869	7.003716392	7.006802498	7.255792828	7.161576226
6500	9.344613123	10.22659386	9.710592761	10.1458125	9.89767117	9.689490803
65010	7.52729453	7.46039171	7.090045211	7.148602923	7.212312937	7.40893182
65012	7.965143976	7.492238256	7.675962958	6.915066295	7.546736762	7.119455769
65018	8.618737262	8.338753934	7.915198819	7.914443449	8.050679071	8.131472835
6502	6.873417918	6.575737026	7.757354804	7.514047036	6.993185624	7.066925927
6503	8.549556816	8.272841829	7.423482593	9.282849108	7.368097352	7.787042354
6504	6.90336729	6.856496739	6.875208392	6.846051837	6.87019684	6.86985357
65055	6.978065094	7.720264537	7.236573237	6.803127573	7.803824889	6.734368764
65057	8.344391234	7.102313232	8.085108994	7.405681437	7.503196804	7.318625815
6505	6.39772394	9.839040206	6.845598624	10.2486219	6.364094319	6.106090676
6506	7.25982791	7.19782215	7.499070367	7.414974112	7.210284898	7.238935486
6507	7.883807727	7.537215117	7.685976487	7.513883604	7.719880784	9.565137375
65080	7.177305242	7.315217823	7.115465807	7.725781969	6.621040465	6.670768067
65082	7.444891147	7.393920997	7.525473533	7.616147555	7.364084757	7.447041826
65083	7.723135734	7.591685062	7.579137464	7.689149763	7.477285356	7.54335044
65084	7.169693335	8.179867145	7.956392183	8.372373218	8.185892053	7.299670362
6508	7.855399517	7.456702643	7.118256711	7.322677959	7.144518152	6.922648711
65094	7.711161877	7.256851159	7.655755397	7.837668867	7.443330409	7.491389829
65095	7.91027917	7.726535366	7.178876833	7.419714531	6.937392368	7.152785531
6509	7.631821264	8.414617116	8.426090495	8.501222747	8.001131165	8.269040064
650	7.185357662	7.108884838	7.092952068	7.307742652	7.025156304	7.073130514
65108	8.900405465	9.84725166	9.80086717	9.783150105	9.624169314	10.02015028
65109	7.894380791	8.031982678	8.334707838	8.11106319	8.619410369	8.362626241
6510	7.857666109	7.80365501	7.583889505	7.516096159	7.459269967	7.453598487
65110	7.960516513	7.967627919	7.956095546	7.958362382	7.954450718	7.958566402
65117	9.670991464	9.28314299	8.684814272	8.966591872	7.856020276	7.831390179
6511	7.196244604	7.154412744	7.236441334	7.139090607	6.959662103	7.078860118
65123	8.895590844	8.875975957	7.711485982	8.07578327	7.456446679	7.33446496
65124	6.973185005	7.775219687	7.61477149	8.01047962	8.097981368	7.414491565
65125	6.760995142	7.419275344	7.409525065	7.551579447	8.377243632	8.647156734
6512	7.364140025	7.133407481	6.865294393	6.916374862	6.859284867	7.117136351
6513	8.33792497	8.163971778	8.219923303	9.485389022	8.269353552	8.635823457
6514	6.719937749	6.6263434	6.659792378	6.665178266	6.742856058	6.760917573
6515	7.818709	7.839322158	7.539130326	7.469221052	7.404637204	7.523474393
6517	7.460498653	7.100630494	6.835491297	6.759743322	7.2092357	7.355735722
6518	7.460407169	7.358999437	7.454210914	7.411693113	7.474189704	7.640333325
6519	6.938687934	6.909321966	6.974587824	6.864934968	7.061408506	6.981227056
651	7.152705865	7.128166738	6.954655142	7.054844979	6.710941361	6.769147632
6520	8.586466502	8.457833206	7.85966864	8.105600215	7.700499743	7.852655735
65220	7.586119826	7.979345056	7.243819328	8.086764904	7.498947907	7.834793587
6522	7.685517999	7.479768094	7.241217886	7.258929863	6.97524564	7.159166461
6523	7.529788733	7.323667372	7.478879179	7.285080975	7.77171891	7.599463786
65243	6.618431126	6.556757327	6.601951758	6.590046654	6.628862671	6.655894785
65244	7.504892682	7.65509703	7.421551207	7.553480636	7.367403576	7.257113178
6524	7.610501462	7.48222032	7.454369038	7.472265687	7.567217658	7.558131218
65250	7.011506829	7.121570581	7.746009476	7.318404453	7.850035426	7.439067011
65258	7.805901266	7.787080528	9.071690749	8.04302264	8.320739744	7.953205392
6525	8.109329729	7.288893013	7.047129319	6.746365702	6.880111392	6.747502835
65260	7.57905813	7.444782139	7.877054691	8.357884047	7.796570885	7.891893023
65263	7.247970649	6.958486667	7.069027229	7.972995649	7.066864422	7.044498957
65264	9.269439547	9.315337697	8.605446425	8.891690964	8.263170431	8.35904963
65265	6.895116656	7.107891028	7.601188752	7.929440189	6.837251079	6.752241631
6526	7.00930158	6.984586117	8.350560324	8.351682776	7.802855685	7.483395579
6527	7.366869427	7.14591689	7.08887542	7.033738328	7.191925753	7.267755154
6528	7.680481556	7.572379553	7.693062809	7.642500255	7.696253266	7.76075064
6529	6.632573366	6.884034469	6.586329381	6.64131289	6.519592177	6.330596121
652	7.982448012	7.173927296	7.609421819	7.329583164	7.342326049	7.101668731
6530	7.631104656	7.064857943	6.944503148	6.866447403	7.076757953	7.252585752
6531	7.596901961	7.547400624	7.336288677	7.292747985	7.342961445	7.32524831
6532	7.270374086	7.061374946	6.939427423	7.171229367	7.067750046	7.216681526
6533	7.001354482	6.914672345	6.920560794	6.874683708	6.943225251	6.941924719
653483	6.944376198	6.538873365	7.54260193	6.697832225	8.255146901	7.638500056
6534	7.574987221	7.373625289	7.147611806	7.133636889	7.228609603	7.181120364
6535	7.947859834	7.42489219	7.422975178	8.104734069	7.637584401	7.139469548
653639	7.891934466	7.599456735	7.392621559	7.538032107	7.248004841	7.316662532
6536	6.885074966	6.80679348	6.739481582	6.76496371	6.578655344	6.661660682
653784	8.803719794	8.906915221	8.787084927	9.793644745	8.019700389	8.42788993
653808	7.187445067	7.040912865	7.025648164	7.054731338	7.110956658	7.177114162
6538	7.168319638	7.054449707	6.978520751	7.065468834	7.003314502	7.038599927
6539	7.09644618	6.983352149	7.098211663	8.030528288	7.129608294	7.07887172
653	7.100113424	6.996594103	7.259384793	6.926913259	7.006128943	7.143716166
6540	8.050910054	7.888182933	7.72996614	7.696310885	7.628764183	7.594389307
6541	7.045959186	6.421791369	7.635916772	7.711335813	8.253502804	8.340662028
6542	6.714486884	6.714478441	6.714748187	6.714735378	6.714586096	6.714667802
654342	7.708901674	7.222444694	7.39793216	7.268860485	7.283967433	7.00781988
6543	7.613122138	7.201712474	7.223680101	7.160892742	7.056414397	7.191373908
654434	6.883533023	6.857957891	6.689496251	6.659522215	6.650863916	6.754221485
6545	7.062615204	7.036023679	7.051519571	7.046621687	7.073850324	7.089309947
6546	7.554803727	7.326333814	6.949757689	6.946254992	7.031387075	7.096499766
654787	7.56124971	7.630342259	8.514717513	8.891445659	7.82765471	7.680513294
6548	8.841678092	8.166531714	8.361015008	8.413756924	7.783544804	7.698661585
6549	7.792772284	7.172042454	6.604335723	6.639127725	6.809453229	7.012747422
654	7.318129422	7.228120086	7.317552502	7.305102213	7.436107397	7.341824919
6550	6.949496462	6.868674672	6.844924745	6.831641864	6.841609189	6.839029857
6553	7.391068387	7.376282358	7.336003442	7.251142408	7.374649397	7.317906889
6554	7.080803844	6.647713645	8.245958983	7.891257935	7.919400174	7.969173213
6555	7.017029622	6.986929036	7.008283369	6.987871681	7.100081386	7.137905491
6556	6.977215625	6.961773715	6.970853535	6.955167981	6.951416168	7.021583848
6557	6.513454671	6.441341865	6.507705757	6.437567644	6.609898404	6.491628951
6558	7.308926723	7.586034721	8.379579939	7.510387607	8.2350587	8.110217102
6559	7.211344288	7.210707204	7.210944802	7.21078195	7.210893798	7.210766842
655	7.547168503	7.242950206	6.972278659	7.016773218	7.022716121	7.064315114
6560	8.473523464	8.01509381	7.102995537	7.175620004	7.430862393	7.257178515
6561	6.57596201	6.297765927	6.130618243	6.051367213	6.315343071	6.290434907
6563	6.427046231	6.341003953	6.416619517	6.754040573	6.863920078	6.147805528
6564	6.793412094	6.64364854	6.882418762	6.820951513	6.93729204	7.09102845
6565	7.32038471	7.216823441	7.322210164	7.254757988	7.3136799	7.285381701
6566	6.943628862	7.210261434	7.008814659	6.819736127	7.063917755	7.129238317
6567	7.616648467	7.389611838	7.756088233	7.658731339	7.452602158	7.67547938
6568	7.365564213	7.182445505	6.826957023	6.747587575	7.167364365	7.072094278
6569	7.619273619	7.415049352	6.991811378	6.997618494	7.20271186	7.124174998
656	6.841919014	6.840684909	6.831514624	6.83890244	6.840190625	6.828679867
6570	7.516499481	6.998371498	6.804657513	6.710804331	6.827405583	6.887823505
6572	6.979621064	6.977988682	6.978795071	6.978992853	6.979581754	6.98138317
6573	7.396954106	7.370900516	6.939523828	7.182334191	6.940428093	7.103931947
6574	8.831452504	9.803351038	8.822118942	9.048506656	9.246057148	9.619177558
6575	7.091964312	7.174124024	7.091717341	7.134569869	7.162967759	7.063949291
6576	8.122417633	7.81063639	7.666598917	7.798179661	8.086086917	8.130439555
6578	7.737133991	7.985426501	8.140983782	7.312408113	7.454391967	7.012189475
6579	7.228800488	6.754392725	6.904569669	6.577418529	7.104942096	7.02633141
657	7.809841303	8.045240197	8.311358341	7.968106094	7.905728717	7.642390088
6580	7.087950343	7.03527318	6.81090611	6.846086312	6.833728515	6.822938295
6581	6.412521759	6.398718112	6.415141496	6.398534365	6.431574193	6.413409181
6582	7.073316241	7.006605039	7.091750554	7.096498105	7.199957174	7.236769694
6583	7.350306116	7.568334815	7.43983044	8.155411554	7.102316446	7.221441287
6584	7.734585094	8.255597003	8.436665422	8.533435396	8.599849821	8.599288957
6585	6.959311173	6.901446024	6.885967058	6.868023797	6.869186085	6.863888565
6586	7.47959129	7.511006569	7.298388486	7.639473698	7.058365571	7.013830766
6588	7.599463783	7.598128064	7.601460007	7.599155715	7.601569503	7.602112274
658	6.833842192	7.093424369	7.123039677	7.063022386	6.378019163	6.740090496
6590	9.908757833	10.84134278	8.75392066	9.085207637	9.667389138	10.45434646
6591	8.600931101	8.375130662	8.189953111	6.936997229	8.125380152	6.798020735
6594	7.904070475	7.969053947	6.946772285	6.705242202	8.265590901	7.259306963
6595	7.225096164	8.734378575	8.022403405	7.280140959	8.726820859	7.816053104
6596	7.843470767	8.48668376	8.485950065	8.608324141	7.967563918	7.814138665
65979	7.305080139	7.315879183	7.30658033	7.350618014	7.096287125	7.107565196
6597	8.609044161	8.542846706	8.485010481	9.092351912	7.854263012	8.1844486
65980	9.417630855	8.823665567	8.906468246	8.807920165	8.917125186	8.862409714
65981	7.871909828	8.20495536	8.337418319	7.979177987	8.425184877	8.03723455
65982	7.967948615	8.113316557	9.396397991	8.821322035	8.888605742	8.543738976
65983	7.478487011	7.318594456	8.131651769	6.992545826	8.073852288	7.129282695
65985	8.476347747	8.834020437	8.377468494	9.024958911	8.521702496	8.194300711
65986	6.272382131	6.355703309	7.173298291	7.727024584	7.585790807	6.847834239
65987	7.948907285	6.950061873	8.442688943	8.032051858	8.354427071	7.913676648
65988	7.584473648	7.353499533	8.317974744	8.145925531	8.076586153	8.232891129
65989	8.419943404	7.822771008	7.621235554	7.468351211	7.980711882	7.752488312
6598	7.201780547	7.244874756	7.410399726	7.442176708	7.182647937	7.228643263
65990	8.132254329	8.447997883	7.598013819	8.21273611	7.398970702	7.070780124
65992	9.275811031	9.882451022	8.750602879	9.311954646	8.232307256	8.44406565
65993	8.122020426	8.510752781	7.377855814	7.90003969	7.343424569	7.376975194
65997	7.432092451	7.574295714	8.052931047	7.30290255	7.511123848	7.459109328
65998	8.258792432	8.368716465	8.607363223	8.565689135	8.685565962	8.377412543
65999	7.594847878	7.281966495	7.220732215	7.262433866	7.520643162	7.569125799
6599	7.586339274	7.806200378	8.202950685	8.337802335	8.044213497	8.035720835
659	7.146089278	6.958762352	8.488412574	8.07903195	6.833869303	6.516355211
66002	8.35293237	7.464169684	7.396379383	7.246985761	7.372023227	7.13002087
66008	7.339485736	8.493146141	8.269161507	8.027878047	8.25291848	8.0114954
6601	7.195052139	7.226247409	7.926972947	8.183458807	7.431213806	7.209061379
6602	7.671162263	7.449563295	7.906759211	7.880657019	7.674501486	7.631871015
66035	7.185048517	7.112581768	6.825948042	6.809869764	6.948041968	6.852457566
66036	7.632141906	7.552889083	8.095386689	7.604841067	9.303713826	8.956076722
6603	9.890502972	9.512444403	9.080047442	9.369978512	9.908557108	10.80099109
6604	8.758872411	7.688228409	7.905898321	8.514655026	7.520220329	8.194048494
6605	8.06018047	8.759805332	9.261510216	9.115490487	8.862710917	8.32743647
6608	7.790809811	7.727554441	7.591268371	7.590209908	7.677677261	7.636930593
6609	8.069168637	7.736517006	7.464837995	7.323291131	6.935575509	6.831239886
660	7.146509709	7.006422339	7.035472262	7.029278358	7.072248964	7.085281927
6610	8.342339156	8.289250763	8.045246937	8.62505566	7.674958185	7.715196851
6612	7.85159808	8.437593388	8.438591058	8.038803565	9.165794675	9.236072707
6614	7.396999997	7.896140284	7.403449645	7.542075786	7.360065693	8.393016717
6615	7.243079809	7.201648058	7.221502694	7.223873842	7.224271929	7.234977015
6616	7.104395468	6.989652512	7.455246359	6.856403827	7.305937469	7.003644925
6617	7.479270131	7.182120832	6.740197264	7.212794098	6.998227222	6.870088873
6618	7.496452464	7.355321595	7.325812665	7.265284767	7.131716949	7.15631068
6619	6.854056085	6.844424317	6.980772661	7.25230158	6.963194016	7.142092546
661	7.560101336	7.490309899	7.697998346	7.562976827	7.525711467	7.773236931
6620	7.130756657	7.126704466	7.132673322	7.12091766	7.106312126	7.111555635
6621	8.444511124	7.773922921	7.800964944	8.103897135	7.880430956	7.669542209
6622	7.822046978	7.359377984	7.242103254	7.142814811	7.522417936	8.071189739
6623	7.267394114	6.856844567	7.864553941	7.736824746	7.724962292	7.751545477
6624	8.641617203	8.278200849	8.35667975	8.037370768	8.511118952	8.162688738
6625	10.97445125	10.30711285	9.567069956	9.581163804	9.558409203	9.004291734
6626	9.199767837	8.366233213	8.627260209	8.670556738	7.645620073	7.651342382
6628	9.316505945	9.434480575	8.375947109	9.027161541	7.909973864	7.998095071
6629	9.635759428	9.902859303	8.778714559	8.60723574	9.486598057	9.624901834
662	7.495871955	7.428942949	7.191343796	7.263943122	7.243403781	7.269349552
6631	9.658604332	9.792907866	8.448337282	8.84511163	9.164799722	8.960825491
6632	7.65928948	7.92455265	8.344597111	8.678015345	8.122398055	7.991423984
6633	10.64468016	9.956674989	9.246530682	9.404571986	9.314055561	9.100557287
6634	9.895868532	10.72807946	8.795521537	9.312579164	9.775812405	10.07290752
6636	8.670524212	8.732815291	7.794346602	8.100060441	8.040181831	8.338046803
663	7.676574047	8.073385684	7.775260603	7.642874271	8.157712223	8.1277065
6640	7.842630329	7.687035773	7.517723986	7.508014018	7.591247629	7.641944313
6641	7.032560082	7.163431915	7.276617409	7.939128584	7.456049138	7.20040191
6642	7.705946435	8.438463623	7.509545338	7.482565541	7.747974567	7.754331966
6643	7.684293994	7.866596417	8.08826918	8.254810694	8.049247404	8.09494342
6645	9.160423229	8.539608457	7.686523216	7.230852163	8.727543201	8.0007612
6646	6.556039841	6.936299313	6.338977541	6.607835118	6.765044521	7.289681843
6647	9.714629396	10.76747565	10.27847598	10.82887831	10.17861468	10.2329202
6648	7.498665135	7.268420443	7.175949802	7.318288947	7.394953487	8.553407211
6649	7.237582873	7.116137157	7.839370405	7.56415602	7.13876014	7.15659678
664	7.970968986	8.198200941	8.747439686	9.120737974	9.584066452	8.452357551
6650	7.020893149	6.902044816	6.8587332	6.929757416	6.888691274	6.85921376
6651	8.41305119	8.538728297	8.828558044	9.034737936	8.053166423	8.066163072
6653	9.204629823	9.358327883	9.417521087	9.341417568	10.6097169	9.726070436
6654	6.984950902	6.79492547	8.024419534	7.749323319	7.123967201	7.300311547
6655	7.170537461	7.263471843	7.357356627	7.233030527	7.484504286	7.359130685
6656	6.489490645	6.47593959	6.565230882	6.573238438	6.57493698	6.648485154
6657	6.725938589	6.849702073	7.412674029	7.30844252	7.138711211	7.224191769
6658	7.046616649	6.880845735	6.564767946	6.621710617	6.792386598	6.842811228
6659	9.926437379	10.57394413	8.306517385	8.270630631	9.292385711	10.04721007
665	8.250462958	9.108734886	9.151125865	9.254631893	8.729050173	8.666142597
6660	6.885696808	6.824313207	6.732784948	6.843824816	6.858711596	6.832708657
6662	9.528384517	7.312108589	8.671269969	8.298357685	9.72430584	9.493029309
6663	8.012641392	5.868359423	9.917161665	6.765420375	9.463435667	9.019388866
6664	7.012507353	6.938671056	6.526478509	6.545438609	6.646521628	7.510018506
6665	7.142694486	6.894940011	7.140070225	7.020709563	7.249636389	7.240780594
6666	7.447961721	7.540511961	7.08513094	7.551063636	6.876739689	6.883397862
6667	6.779513274	6.699966403	6.861392652	6.824303288	6.95891761	6.949714637
6668	6.864662197	7.27196132	8.18485727	8.265641547	8.6375866	8.154728024
6670	8.668321489	10.11818879	9.453642661	9.186607813	8.97780817	8.237318635
6671	7.097739619	6.954497604	7.153128715	7.116825914	7.102257273	7.236451038
6672	7.234481634	7.768408647	7.140991494	7.337592162	7.117541299	7.05409208
6674	6.52863895	6.870446244	6.568866183	6.898743243	6.653575258	6.625093197
6675	7.879341353	7.986540236	7.895932284	8.285894563	8.111818981	8.329948683
6676	7.090588514	7.018342139	6.965514623	6.920161075	6.975720453	6.855880314
6677	6.787948915	6.366782217	7.58539286	7.418597965	7.008254978	7.205533087
6678	8.794335056	10.37161543	9.865874473	9.739186985	9.443935415	8.892400108
667	8.396991937	8.456568721	9.156194892	7.600869053	8.514037826	8.477405525
6683	6.924081135	7.585333375	7.515519572	7.531455646	8.023477092	7.640883269
6687	9.180082527	8.454172139	8.249750817	7.704458177	8.541109493	8.307584144
6688	6.82892476	6.759494679	6.821223848	6.775454757	6.698493541	6.75853434
6689	7.913875158	7.577873503	7.359571831	7.452455568	7.419914025	7.507570478
668	6.99022216	6.837750956	6.814260347	6.763384922	6.79523421	6.939536724
6690	6.785054577	6.726582667	6.594163552	6.516934776	6.713637609	6.809907827
6691	7.189127638	7.184638068	7.185093829	7.183688444	7.187543078	7.187057322
6692	8.048749455	7.878655588	7.633169103	8.072772695	7.14613624	7.49566138
6693	7.262937137	7.181594667	6.689412003	6.68434028	6.758409433	6.759105742
6694	7.485969489	7.417295874	7.314439339	7.367527834	7.295944073	7.291036382
6695	6.284234544	8.211634966	9.40796948	7.311452595	8.116295507	6.718524869
6696	7.380688708	9.783219853	7.299395931	7.579746646	6.72484233	7.21002679
6697	8.635478964	9.930203301	8.257386459	9.827922097	8.002347453	8.994513378
6698	7.062937839	6.907211035	6.854777414	6.918299894	6.853376618	6.874030045
6699	7.034619527	6.891371563	6.860432702	6.910105036	6.985103488	7.085141378
669	7.543221847	7.619861626	7.369329371	7.82052099	7.666527013	8.061575751
6702	6.668366114	6.660928495	6.659182397	6.66075734	6.663758088	6.666401916
6707	7.005117723	7.003363489	7.001498804	7.00093394	6.999457031	7.000792565
6708	7.09066065	7.117741415	6.999107454	6.949775669	6.952151253	6.981694597
6709	8.464251912	8.404315373	8.520232827	8.624629986	8.329839842	8.256274117
670	8.387972666	8.269166857	7.697671819	7.745850528	8.08562836	8.151252359
6710	7.567547629	7.493585575	7.325989306	7.336170974	7.364559555	7.353486838
6711	6.784380189	7.812196053	8.686503351	7.68445514	8.254510215	7.675528202
6712	6.990271196	6.972019004	6.978111766	6.98052098	6.970899793	6.989329076
6713	6.600845517	8.346878647	7.275698851	7.760081091	7.486266955	7.516457012
6714	6.951993706	6.941580593	7.479306383	7.489602376	7.287026873	7.466964011
6715	7.389252774	6.826529619	8.918068919	8.463018262	8.122166118	7.803925287
6716	6.819879341	6.728984035	7.438270657	7.290657259	6.940542535	7.059401003
6717	7.839161244	8.230091598	8.745324395	9.29366277	8.416072563	8.224226926
6718	6.434782384	6.457872424	6.391326543	6.36599077	6.422912293	6.398203496
671	7.172859248	6.930903765	6.99422561	6.871825773	6.683127048	6.953954058
6720	8.703025211	9.38808672	7.680743214	8.928068005	7.799627092	8.114335501
6721	7.994458821	7.978277975	7.805267539	7.966315862	7.816032272	7.676924758
6722	8.09791174	7.455890576	6.872778189	6.838735312	7.643588594	7.633638771
6723	8.293813577	7.614897174	8.261290595	8.071445995	7.532773566	7.517712035
6726	9.307790882	9.781746207	9.744137476	9.805038686	9.966526751	10.1164039
6727	11.88180907	12.18521578	11.80040554	11.78176159	11.0514415	10.9869377
6728	9.278073495	9.678493318	8.843377138	9.46457457	8.956493603	9.246212623
6729	8.528940286	9.371746722	8.857727723	9.200170313	8.980879277	8.886304911
672	7.083976894	7.120911742	7.346949659	7.247876414	7.453321684	7.865867622
6731	7.30112816	8.212948263	8.38101226	8.779874339	8.558258021	8.745268551
6732	7.402446513	7.719058079	8.585107502	9.356234322	8.035345892	8.269211401
6733	7.965728445	9.148102716	7.875540339	7.7578017	8.034579962	7.928262751
6734	7.915661119	7.883435871	8.179639383	8.511994043	7.965162111	8.111271677
6736	7.00014437	6.97446179	6.98512199	6.973410747	6.97089839	6.994922741
6737	7.269626423	7.256110095	7.986875768	7.938087417	7.770046011	7.771175937
6738	7.563327831	7.727545102	7.966354908	7.898777106	9.160541723	8.930830184
673	8.017237736	7.567378696	7.417982883	7.502154569	7.789540381	7.981696384
6741	8.482887931	8.521304464	7.155495758	7.383533562	7.765250631	7.736710136
6742	7.323188193	8.804376852	8.161873262	8.424815385	8.197520698	8.303308116
6744	7.997961924	10.35275959	7.832911464	8.01125767	8.418905707	8.32700386
6745	7.496575278	8.433674837	8.245516027	8.947134758	7.8497811	8.168754364
6746	9.965344109	9.765534194	9.370792979	9.421255845	9.597097868	10.25333442
6747	7.128143717	7.178729024	7.514770895	7.789335067	7.310034565	7.270685458
6748	10.46021363	10.88653296	9.462316669	10.3312234	8.547304324	9.290411612
6749	9.223833773	8.70762264	8.569079978	8.557204984	8.017610097	7.95402092
6750	7.431635666	7.049943632	6.80050678	6.660944956	6.806747867	6.848688156
6751	6.874392304	6.870694998	6.847939173	6.867586665	6.856408124	6.860312386
6752	7.28719421	7.301207617	7.065201904	7.046044826	6.926719441	6.991983813
6753	7.863046506	7.690859464	7.340159174	7.312856419	7.439514724	7.494612119
6754	7.48690833	7.212520046	6.938956726	6.79837458	7.113761197	6.975603309
6755	6.875664915	6.85741115	6.635726612	6.717073506	6.79172263	6.789922138
6756	6.386019726	6.380040388	6.378103126	6.377052883	6.389694543	6.385863137
6758	6.797192598	6.809015804	6.917520712	6.919743291	6.789154797	6.787515682
675	6.728808894	6.705867745	6.699777422	6.684948769	6.737526526	6.75852378
6760	6.616700508	7.100695312	7.177851241	7.578928521	6.685015431	6.6446399
6764	9.521525554	8.360656775	9.283126751	7.903684276	9.523670052	9.038804059
6767	7.934131151	8.788431234	10.51577928	10.20708699	10.03619342	9.533989085
6768	7.730722604	7.909348514	7.368491977	7.696789129	7.013556592	7.248773925
6769	7.875992429	7.581709737	7.915692938	7.883504928	7.930441263	8.031399761
676	6.504641453	6.437817232	6.437145914	6.412321847	6.564272018	6.507164029
6770	7.128955065	6.975196539	7.002214601	6.921668944	6.906367046	6.944022749
6772	6.569790799	8.352040699	7.914837603	8.09153123	8.085412824	7.882140166
6773	7.579777561	7.38704463	7.315827797	7.248906417	7.23997683	7.30692684
6774	8.120770135	8.707418176	8.940471443	9.314305527	8.411518091	8.524529641
6775	7.405824472	7.1760182	7.67024602	7.560836611	7.517339165	7.616987584
6776	9.08511668	8.553924316	8.933765572	8.030521826	8.914698558	8.988093725
6777	7.435880509	7.319365295	8.120912372	7.693431587	7.743878055	7.507067171
6778	8.711087995	8.343430723	7.799689501	8.028958773	8.962137833	9.317001282
6779	6.567325688	6.35838955	6.438947255	6.436740756	6.442828964	6.420435811
