Entrez.GeneID	8hTrt_8hCult1	8hTrt_8hCult2
84932	0.118365291	0.186883565
84933	0.372285216	-0.003886296
84934	-0.125643149	-0.182426989
84935	-0.849127005	-0.319893785
84936	0.152163337	-0.056389585
84937	-0.099884953	0.050346151
84939	0.247489825	0.100899588
8493	-0.119989449	-0.060793096
84940	-0.212118751	-0.136015387
84941	0.13965254	-0.020283079
84942	-0.082585659	-0.09273124
84944	-0.124460753	-0.100266079
84945	-0.148668953	-0.052522535
84946	0.017148193	-0.062374697
84947	0.436715792	0.010135888
84948	0.043722695	0.04113466
84950	0.074593651	-0.19876788
84951	0.137416312	0.046968326
84952	-0.734989617	-0.634979607
84953	-0.250126362	-0.06606478
84954	-0.255062656	0.037417186
84955	-0.03926002	-0.332241635
84957	0.162791426	0.400766647
84958	-0.215087632	0.013293757
84959	-0.425650072	-0.172036097
8495	0.232154984	-0.428218201
84961	0.088030669	0.167520839
84962	-0.550432178	-0.385293842
84964	0.244497632	0.154695677
84966	0.053553514	-0.079754304
84967	-0.024999587	-0.253850592
84968	0.019709002	-0.012894569
84969	-1.17043021	0.207928447
8496	-0.251467192	-0.312850742
84970	-0.101513945	0.133701129
84971	-0.254810682	0.019248802
84972	-0.108457549	-0.131592107
84975	0.116033229	0.03210506
84976	0.141239906	0.005401264
84978	-0.327731914	-0.46966964
8497	-0.288461967	-0.110751138
84981	0.153468709	0.107325292
84984	-0.412434723	-0.219515901
84985	0.016953592	0.044129783
84986	-0.051737917	-0.143725651
84987	0.083649294	-0.008253581
84988	0.102446006	-0.08585867
8498	0.021763733	-0.136333013
84991	-0.044197213	0.11406389
84992	0.164096489	0.130900621
84993	-0.066360039	0.052675258
84996	0.028870658	0.184320301
8499	-0.052705561	-0.207956972
85004	-0.122335995	-0.110033623
85006	-0.042907717	-0.147804353
85007	0.051018049	0.005297423
85009	-0.028348727	-0.019997152
8500	0.115051965	-0.05858131
85012	0.072313848	0.02146465
85013	-0.040958638	0.065641889
85014	0.029586223	-0.031147028
85015	0.009411676	0.017118142
85016	0.63292568	0.282900256
85019	-0.043932746	0.265153237
8501	-0.38266684	-0.169056465
85021	-0.084907451	-0.041032387
85025	-0.090814004	-0.008071002
85026	0.342856487	-0.052598396
85027	-0.112336762	-0.352107064
85028	-0.084739195	-0.231164398
8502	-0.559570439	-0.471661881
8503	-0.2308679	-0.082739545
8504	0.056187584	0.164400295
8506	-0.274363188	-0.257514462
8507	0.427577207	-0.215623074
8508	-0.08561338	-0.068432772
8509	-0.121370765	-0.342255775
8512	0.194384587	0.023680666
8513	0.083559825	0.169601252
8514	0.25354241	0.350642305
8515	-0.219897318	-0.115547282
8516	-0.052070261	-0.584931592
8517	-0.350224769	0.180682457
8518	0.084654452	-0.114134635
8519	-0.159568683	-0.181231169
8520	0.336944652	0.218100668
8521	-0.081907999	0.107554002
8522	-0.252272081	-0.199837099
85236	-0.025712495	-0.047238515
8525	-0.33139825	-0.093356708
8526	0.001195967	-0.307612195
85279	0.055088771	0.073318588
8527	-0.092067167	0.308056906
85280	0.008947328	0.263012695
85285	-0.2510131	0.000872039
85289	0.001789983	0.019068908
8528	0.092050565	-0.016961143
85290	-0.062884191	-0.001647224
85291	0.087999572	0.027781062
8529	-0.310022072	0.047732785
85301	-0.200257738	-0.011748487
85302	0.101126123	0.182794958
8530	-0.09751124	-0.094076029
85313	0.14789099	0.119507004
85315	-0.885636974	-0.494061392
85317	-0.064326974	0.053194349
8531	-0.103750892	-0.047429421
85320	-0.098316566	-0.169649801
85329	-0.111577339	0.194242173
8532	0.198855649	-0.053162848
8533	-0.075643473	-0.026549379
8534	0.421043665	0.356999136
85352	0.368834768	0.378061664
85358	0.407647806	0.093582982
8535	0.157703219	0.200621403
85360	-0.146385792	-0.084858113
85363	-0.079745829	-0.025876449
85364	-0.186942112	0.106384367
85365	-0.094360922	-0.205343317
85366	-0.06439553	0.12383766
85369	0.07682393	0.10602166
8536	-0.117813215	-0.245576925
85377	0.497622328	0.234385079
85378	-0.143688164	-0.159959449
85379	-0.209802509	-0.263033687
8537	0.189685408	0.00188792
8538	0.141974295	0.105831525
85395	-0.406840918	-0.484964211
85397	-0.0629801	-0.018326529
8539	-0.068537792	-0.087479844
85403	-0.024036117	-0.108188665
85406	0.160301026	0.060517059
85407	0.185207684	0.124141362
85409	-0.268193668	-0.176344658
8540	0.271388331	-0.069665922
85411	-0.081892752	-0.091393331
85413	-0.084226332	-0.001928754
85414	-0.213037801	0.098666581
85415	0.275487596	-0.039337401
85416	0.142562394	0.133189501
85417	-0.056741417	0.111447862
8541	0.008676407	0.06312398
8542	-0.033011833	-0.079560294
85437	-0.010596434	0.029191953
85438	0.058053896	-0.070381506
85439	-0.132650472	0.007659063
8543	0.724278794	0.526742789
85440	0.567608175	0.161829559
85441	0.31842639	-0.044544778
85442	-0.027473465	0.262035959
85443	0.012567988	-0.005028104
85445	-0.032090881	-0.00092782
85446	-0.126503362	-0.003872961
85449	0.026988323	-0.082075746
8544	-0.034727353	0.044878718
85450	-0.238170453	-0.135588989
85451	-0.028095635	0.230142577
85452	0.095550794	0.105404645
85453	-0.137308083	-0.076927588
85455	-0.415250708	0.049623939
85456	0.01040402	-0.081498442
85457	-0.544289083	-0.26847191
85458	0.565828066	0.443000864
8545	0.450665685	0.235799271
85460	0.133580329	0.116467453
85461	0.203757637	0.190313096
85462	-0.214265972	-0.04116677
85463	-0.388261481	-0.23337009
85464	0.057885563	0.011639271
85465	-0.025925043	-0.111651293
8546	0.043804891	0.108894633
85476	0.165654481	-0.048470295
85477	-0.083434775	0.104103263
85478	-0.038548019	0.066510108
85479	0.178568146	0.043207046
8547	0.183127959	-0.032249894
85480	-1.814672	-1.146018316
85481	0.055360074	0.226865662
8548	0.14771522	0.07309334
85495	-0.096680885	0.179265568
8549	-0.131975237	-0.175846152
85509	0.04792917	0.154097849
8550	0.008252806	-0.018623005
8552	0.103332895	0.133045123
8553	-0.473246931	-0.471585416
8554	-0.069622181	0.0152877
8555	0.173841064	-0.197787965
85569	-0.052423405	0.165826251
8556	-0.073332116	-0.104630881
8557	-0.000893485	0.256151536
8558	-0.104398295	-0.17112454
8559	0.111353195	-0.121902407
8560	0.233267268	0.168225391
8562	0.048401965	-0.107454408
8563	0.162620413	-0.090321441
8564	-0.082389863	0.01379846
8565	0.100623918	-0.077718837
8566	-0.180689077	-0.222793351
8567	0.116937247	0.011579237
8568	0.183712375	-0.053869162
8569	-0.16737882	-0.01306984
8570	-0.136703083	0.091716304
8572	0.541209681	0.309790086
8573	0.135741406	0.043407265
8574	-0.030717368	0.069242034
8575	0.053823614	-0.023003798
8576	-0.15993302	0.098345043
8577	0.421263907	0.4624205
8578	-0.030304452	-0.091338025
857	-0.396434531	-0.075479446
8581	-0.123213866	-0.003581451
85865	-0.102028686	-0.041344872
858	-0.043672637	-0.025144298
8590	0.106644617	-0.168013317
859	0.068848452	0.085457974
8600	0.079985704	0.017880498
8601	-0.596616838	-0.602289242
8602	-0.311317576	-0.212597702
8603	-0.365786237	-0.088388144
8604	0.225169671	0.119627283
8605	-0.571101511	-0.167490014
8607	0.249834047	-0.116793817
8608	-0.074733889	0.113839999
860	0.270788903	0.169128571
8611	0.744967903	0.648340927
8612	0.177366528	0.015723969
8613	-0.421906349	0.329176518
8614	0.573837207	0.595014893
8615	0.141135068	-0.035730428
8618	-0.024434622	0.099323469
861	0.429317362	0.101061068
8620	0.26193309	0.131085592
8621	-0.054165122	-0.010946138
8622	0.028260774	-0.043235306
8624	0.048253692	-0.082523087
8625	0.082830979	-0.266395529
8626	-0.284307855	-0.11891132
8629	-0.00057154	-0.114485709
862	-0.45017254	-0.739465265
8630	-1.232554408	-0.742005982
8631	-0.483755817	-0.092165718
8632	0.32132217	0.08848326
8633	-0.137221046	0.130345631
8634	0.243074353	0.132042066
8635	-0.179634164	0.075951133
8636	-0.084636175	-0.039539343
8637	-0.295995199	-0.172442153
8638	-0.142438484	-0.077257582
8639	0.075116292	0.025100354
863	-0.216663716	0.093399
8641	-0.096982234	-0.242423848
8642	0.061943676	0.031381517
8643	-0.11938316	0.037055265
8644	-0.032512346	0.100089029
8645	0.195842671	0.123859323
8646	-0.18011292	0.018398343
8647	-0.094193381	-0.127252764
8648	0.031466897	0.079570904
8649	-0.048882106	-0.068711507
864	-0.109173098	-0.00430771
8650	-0.277435627	-0.098214954
8651	0.289623064	-0.032384468
8653	-0.043491212	-0.159300084
8654	-0.440333503	-0.155655904
8655	0.141809311	0.04999216
8658	0.058469376	-0.063285676
8659	-0.124762661	0.042362775
865	1.337884731	1.034570118
8660	-0.671928195	-0.182481629
8661	0.076631705	-0.116633438
8662	-0.072704346	-0.012824052
8664	0.004434503	-0.022125051
8666	-0.012278593	-0.11896136
8667	0.058309214	0.049782735
8668	0.101552873	-0.08285146
8669	0.162125029	-0.120667982
866	0.000237993	0.123090515
8671	0.075539328	0.204182498
8672	0.09650345	0.141446267
8673	-0.689377538	-0.384885987
8674	0.238643193	0.026516406
8675	0.090199567	0.151032915
8676	0.125959987	0.200953279
8677	-0.104425353	0.007208781
8678	0.159040191	0.050589351
867	0.022147725	-0.028858568
8681	-0.406231738	-0.003370659
8682	0.058106125	0.03474414
8683	-0.013324943	-0.048533882
8685	-0.007271082	0.047254748
8687	0.126363075	0.416270677
8688	0.033003216	-0.070492013
8689	0.149352945	0.262936195
868	0.48594386	0.460926275
8690	0.376543187	0.011026871
8692	0.266846194	0.021641388
8693	0.094876246	-0.132656305
8697	0.013341561	-0.090501955
8698	0.232510491	-0.099169508
869	-0.144955134	0.030970318
86	0.56162537	0.065271713
8701	0.596056338	0.102455167
8702	0.221725098	-0.043464362
8703	0.264327123	-0.096795142
8704	-0.038827053	0.2005488
8706	-0.965629936	-0.465211669
8707	-1.312932304	-2.306992205
8708	-0.258497074	-0.038230581
8710	-0.230325141	-0.155467884
8711	-0.268072481	0.180727403
8712	-0.108394991	0.006366182
8714	-0.057923796	-0.096218536
8715	0.00661183	0.096688496
87178	-0.185607217	-0.224817687
8717	0.11186843	-0.022406743
8718	0.018063416	0.157359669
871	0.043781933	-0.111437656
8720	0.086029076	0.024133161
8721	-0.036146117	-0.030746878
8722	-0.089003854	-0.044110364
8723	0.004886067	0.020357757
8724	0.088612236	-0.067457691
8725	-0.022748832	-0.079853011
8726	-0.018691396	0.037189953
8727	-0.196138236	-0.265154974
8728	0.106483092	0.249988008
8729	-0.153085721	0.091689335
8731	0.18307243	0.013361552
8732	0.211970477	-0.09853588
8733	-0.183704884	-0.086069706
8735	0.104460712	-0.062475372
8736	-0.437418678	0.033171534
8737	-0.034705488	-0.019499967
8738	0.042229619	-0.020848595
8739	-0.152450783	0.047050121
873	0.041905726	-0.131645772
8740	0.303510742	-0.083137489
8741	0.06515961	0.096980682
8742	-0.396500412	-0.211812944
8743	-1.180331701	-0.795808307
8744	0.465051235	0.346316992
8745	-0.336961447	0.018121002
8747	-0.161312414	-0.130525496
8748	0.102245641	-0.127507899
8749	-0.111365786	0.089588293
874	0.539082332	0.282455601
8751	-0.117961976	0.025830091
8754	-0.039059517	-0.053147611
8755	0.355522007	0.067889003
8756	0.046340913	-0.015977182
875	-0.249893413	-0.128452134
8760	-0.22321008	-0.297907944
8761	-0.168790109	-0.077343627
8763	0.004576344	-0.014515261
8764	-0.395174567	-0.513244249
8766	0.002932873	0.039588364
8767	-0.12154913	-0.025590107
8771	0.199768499	0.194887479
8772	0.13438936	-0.180949114
8773	-0.100392235	-0.053585315
8774	-0.03205317	-0.162468101
8775	0.042877414	0.120343936
8776	-0.232486544	-0.395450446
8777	-0.046259098	-0.079104531
8778	-0.083644584	0.248425523
8780	-0.056454525	-0.039590829
8784	0.197707797	-0.035237569
8785	0.403331128	0.055568291
8786	-0.126468389	-0.131590405
8787	0.059147502	-0.050045573
8788	-0.336398707	0.151270236
8789	-0.181621552	-0.135965183
8790	-0.318492378	-0.027361169
8792	-0.025427677	-0.004233839
8793	-0.374865392	-0.498666781
8794	0.083707389	-0.101919154
8795	-0.027944948	-0.118215043
8796	0.02432107	-0.028661434
8797	-0.023661261	0.064515789
8798	-0.17029394	0.162307833
8799	-0.034994901	0.128454511
87	-0.060584738	-0.121007898
8800	-0.602122987	-0.003840701
8801	-0.060332688	0.02838892
8802	0.128568717	0.170739449
8803	0.153466194	0.206684955
8804	-0.207054922	0.047482683
8805	0.326790526	-0.171504693
8807	-0.085620572	-0.033544487
8808	0.31948077	0.177159688
8809	0.031923654	-0.063624519
8811	0.159914854	-0.062667817
8812	-0.111412609	0.031261888
8813	0.00420344	0.086671421
8814	0.274552031	0.10515074
8815	0.019562813	-0.283886546
8816	-0.038385505	0.131395773
8817	0.323454599	0.213571044
8818	0.347000003	-0.035557102
8819	-0.50707658	-0.270435957
881	-0.053823789	-0.317397084
8820	-0.07086201	-0.072507749
8821	-1.033817098	-0.719394292
8822	0.203043517	-0.103732077
8823	-0.224683837	-0.090897767
8824	-0.189872788	-0.196128062
8825	0.14107892	0.456156599
8826	-0.28329701	-0.232488817
8828	-0.198478374	-0.067468217
8829	-0.267834027	-0.127968336
8831	-0.033651629	-0.005756046
8832	-0.142899465	0.058601142
8834	0.097210241	-0.057848554
8835	0.510967974	0.483658532
8836	0.152447154	0.068728664
8837	-0.7344627	-0.457186451
8838	-0.050591928	0.037804182
8839	-0.437235355	-0.2022432
883	-0.187304791	-0.074473582
8840	-1.258870672	-0.917069432
8841	-0.358414076	-0.043334568
8842	0.030607541	0.323979592
8844	0.07470427	0.02271815
88455	-0.300053288	-0.194612572
8846	-0.122640538	-0.021881752
8847	0.054962382	-0.001091282
8848	-0.091385524	-0.162732982
8850	-0.86205084	-0.553786958
8851	0.234019094	-0.137398872
88523	0.029860226	-0.013634371
8852	-0.095148256	-0.087230761
8853	-0.328011186	-0.165828416
8854	-0.099232618	-0.050742503
8856	0.035458819	0.085303943
8857	-0.210964071	-0.05068096
8858	-0.244294838	0.137717099
885	-0.200812142	0.355513545
8861	-0.023719955	0.193122144
8862	0.247601615	-0.063296544
8863	-0.116002012	-0.091824985
8864	-0.206104866	-0.227167299
8867	0.149502877	0.23570801
8869	-0.755565128	-0.496172834
886	0.491162111	0.191615664
8871	-0.15041528	-0.005106367
8872	0.06593747	0.023698419
88745	0.047058385	-0.000579187
8874	-0.204906221	-0.098726651
8875	-0.12191975	0.120308356
8876	0.011658986	0.042939064
8877	0.816290417	0.642516106
8878	-0.415487199	-0.08375699
8879	0.351954616	0.204017848
887	0.0278074	0.162272817
8880	0.122260263	-0.049991286
8881	-0.175773109	-0.131819165
8882	-0.099724164	0.117516684
8883	-0.18117583	0.002010428
8884	-0.215964823	-0.084006705
8886	0.043850565	-0.100682634
8887	0.025119155	-0.071929273
8888	-0.132914456	-0.068184522
8890	-0.002580166	-0.172213635
8891	-0.150362743	-0.221127335
8892	0.898177959	0.552181899
8893	-0.060116276	-0.167652171
8894	-0.001262544	-0.154274821
8895	-0.121865523	-0.073027687
8896	0.129719328	0.018562575
8897	-0.162743717	0.042689148
8898	0.079539418	0.086473524
8899	0.111795515	-0.208740715
889	0.11151413	-0.209432341
88	0.030377766	0.066440715
8900	-0.055685314	0.074094608
8904	-0.113760533	-0.149164631
8905	-0.224686657	-0.073587467
8906	0.389629612	-0.023577671
8907	-0.097089989	-0.132632493
8908	-0.188717698	-0.060098777
8909	-0.32525739	0.159727008
890	0.678126251	1.95576152
8910	-0.18928444	-0.083358541
8911	0.035889185	0.174955328
89122	0.0513983	-0.02667217
8912	-0.324788687	0.212263709
8913	0.079316853	0.073405097
8914	0.055836407	0.11549966
8915	-0.082704149	-0.342030582
8916	-0.057607288	-0.004681423
891	0.492224798	0.121794226
8924	-0.047806965	-0.114619473
8925	-0.063786346	-0.208300585
8926	0.052831147	-0.039923972
8927	0.171390138	0.121287185
8928	0.429018095	0.08921374
8929	0.345444771	0.112239845
892	0.210672258	-0.023396272
8930	0.289063906	0.331793267
8932	0.049536084	-0.116269165
8933	-0.094868898	-0.149664398
8934	-0.397910916	-0.166693616
8935	0.143730317	0.092978021
8936	-0.06283865	0.071411878
8938	0.228963932	0.150881771
8939	0.206489825	-0.065160242
8940	0.432702209	0.016653657
8941	-0.166986162	0.230766145
8942	-0.02926107	0.19263391
8943	0.02562922	-0.306855259
8945	0.033639318	-0.102989903
894	-0.268698371	-0.279506615
8968	0.018372185	-0.068527905
8969	0.162108129	0.263091074
896	0.18075117	0.153262793
8971	0.145242459	0.281481848
8972	-0.096810531	0.074615635
8973	0.062438394	0.092445552
8974	0.142699001	0.063100473
8975	0.085555333	0.097781436
89765	0.112571863	-0.043019527
89766	0.156340812	-0.033199863
8976	-0.1984988	-0.276076293
89777	-0.165623835	0.226941835
89778	-0.045302541	-0.018904029
89781	-0.086356432	-0.068485484
89782	0.189396345	-0.109380116
89790	0.155415675	-0.050553173
89792	0.002050214	-0.112885601
89795	0.340043541	0.204834643
89796	0.70092083	0.489735077
89797	0.084651198	0.271752718
89801	0.168848378	0.003725239
89822	-0.035323476	0.173190446
89845	0.100634136	-0.119889653
89846	0.048456748	0.081790473
89848	-0.095762864	0.011213897
89849	-0.085083515	0.120214818
89853	0.287128724	0.276955672
89857	-0.034437988	0.006870806
8985	0.022923599	0.074032537
89866	0.060404494	0.127309531
89869	-0.145926753	0.12438584
8986	-0.098316443	0.098867187
89872	-0.235152162	0.199785371
89874	-0.058617732	-0.097524869
89876	-0.038425933	0.062831917
8987	0.022218875	0.080270055
89882	-0.119496301	0.128901272
89883	-0.207508925	0.066977958
89884	-0.055292991	-0.072188036
89885	0.117322242	0.18060093
89886	-0.140638401	0.079590652
89887	0.104078896	0.108660531
8988	0.006037723	-0.052763626
89890	0.172234226	0.161652646
89891	-0.189839522	-0.006697383
89894	-0.089364386	-0.30192882
8989	-0.056363352	0.01273103
898	-0.171994289	0.0094147
89910	0.062703709	-0.12614075
8991	0.063165068	-0.211452959
89927	-0.409484489	-0.087169446
8992	0.171138801	0.105194547
89932	-0.489969287	-0.030715142
8993	0.358944601	0.252732032
89941	-0.021848705	0.079247086
89944	-0.24608488	-0.053772348
8994	-0.817293658	-0.636499856
89953	-0.237546815	0.160626507
89958	0.402522082	-0.050841687
8995	0.08545053	-0.182958472
8996	-0.282957076	-0.100136668
89970	-0.197622081	-0.062434163
89978	-0.201632044	0.052460179
8997	-0.007516147	0.097807307
8999	0.086258852	-0.05919101
899	0.004735136	-0.063592387
89	-0.193459456	0.168656211
90007	-0.01136784	-0.13674922
90019	0.171433693	-0.051591755
9001	0.360831978	0.07890929
90024	-0.406588712	-0.301399862
90025	-0.406469917	0.035290601
9002	-0.130799159	0.020754
90050	0.040514285	0.362879046
90060	0.061757533	0.141243309
90070	0.288223098	0.034993809
90075	-0.205785901	0.01506811
900	-0.247486601	-0.051167651
90102	-0.995415914	-0.92307207
90113	0.261526815	0.010494529
90120	-0.161027373	0.300246495
90121	-0.098541104	-0.01817691
90133	0.098249942	-0.022610139
90134	-0.057330997	0.202839659
90135	0.014004758	-0.031686987
90139	-0.090511263	0.641347902
9013	-0.062647635	-0.024985112
90141	-0.143250354	0.090001327
9014	-0.028715582	-0.389204857
9015	0.071365134	-0.095618636
90161	0.066311845	0.006650547
90167	0.56816376	0.034047717
9016	0.365181106	0.145462727
90187	0.08337875	0.121642254
90198	-0.143816114	0.015503815
90199	0.028096967	0.241280532
9019	0.499280692	0.356277156
901	-0.149430578	0.155499386
90203	-0.047482898	-0.190675447
90204	-0.013239181	0.037073357
9020	-0.261372581	-0.166492508
9021	-0.020468533	0.335362897
90226	0.587665318	0.001651615
9022	1.143543067	0.983152509
90233	0.073038047	-0.074829372
9023	-0.453103671	-0.31295181
90249	0.030452317	0.074911647
9024	0.341610104	-0.164221714
9025	-0.124927422	-0.013109115
90268	0.159112349	0.056173063
9026	-0.23575583	0.157953929
90273	0.01091876	-0.016472613
9027	0.257847742	0.186705428
90288	0.123485106	0.121631694
9028	0.13238962	-0.100872004
90293	0.933362431	1.286132944
902	-0.1429991	-0.06651069
90313	0.163151129	-0.03569335
90316	0.092738372	-0.081518339
9031	0.078047636	0.310335288
90321	0.005901542	0.168724939
90324	-0.039979473	0.032709514
9032	-0.04734574	-0.040316451
90332	0.062113566	0.250762533
90333	0.434664016	0.307785837
90338	0.109877244	-0.03197002
9033	0.345694179	0.113415586
90342	-0.022712095	-0.02940674
90355	0.063696966	-0.304545995
90362	0.069480786	0.335041746
90378	1.579640973	1.449089834
90379	0.157553723	-0.032642767
9037	-0.522891432	-0.25839866
90381	0.091544661	-0.013890908
9038	-0.0950603	0.137570161
90390	-0.032703859	0.060778712
9039	0.070783072	0.111311705
90407	-0.481330177	-0.059199821
9040	-0.009090049	0.104523287
90410	0.039094693	0.083573712
90411	-0.125090094	-0.168186832
90416	0.152927754	-0.010943767
90423	0.120020275	0.012683058
90427	0.837341935	0.516445651
9043	0.633597658	0.716788067
90441	0.000746963	-0.152786491
9044	0.626569666	-0.112730463
9045	-0.015144177	0.031995543
90462	0.064778813	0.069180947
9046	-0.008112732	0.099309719
9047	0.12016933	-0.057282341
90480	0.02378915	0.037960161
90488	0.240797393	0.078760774
9048	0.008178203	0.018599928
9049	0.071639004	-0.052027872
904	-0.004883276	-0.024650092
90506	0.127323662	0.04596588
90507	0.06133527	0.070538603
9050	-0.289346661	-0.326245244
9051	0.386153252	0.114881166
90522	-0.071893834	-0.220143176
90523	0.118081692	-0.083015172
90527	-0.117246856	0.198210111
90529	0.032692545	0.186127254
9052	0.037945503	-0.598225607
9053	0.052169176	0.111538685
9054	-0.211808319	-0.088658056
90550	-0.278215995	-0.085325746
9055	0.379955337	0.217757866
9056	-0.279285684	0.131560015
90576	0.008496157	0.081471601
9057	-0.175756078	-0.224494591
90580	-0.091944449	-0.059079041
90586	-0.167623344	0.160647815
90589	-0.216290539	0.106265517
9058	0.030720359	0.359629846
90592	0.257632062	-0.076196686
90594	0.222949523	0.13445163
905	0.1793832	0.098934283
9060	0.137632024	0.10924304
9061	0.146872558	0.073620927
90624	0.18840808	0.130171566
90627	-0.693667596	-0.699276618
90634	-0.178706589	-0.113102641
90637	0.065495582	0.011141914
90639	-0.189925569	0.115986898
9063	0.308077686	-0.07084749
90649	0.121106727	-0.091401221
9064	0.031240402	0.03338365
90655	0.068678524	-0.03728839
90665	0.031571693	-0.014455992
90668	0.212109414	0.250009621
9066	-0.222514986	0.031101485
90673	0.188472161	0.138030272
90678	0.025105286	-0.182626568
9068	0.136497034	0.129880969
90693	0.146474561	-0.072430951
9069	-0.128353908	-0.117437192
90701	-0.179676272	-0.064909719
9070	0.023382275	0.079605772
9071	-0.128681871	0.065017691
90736	-0.38421585	-0.128182637
90737	0.121386438	-0.109070712
9073	-0.046247285	0.01811782
9074	-0.048027019	0.094455591
9075	-0.278942766	0.023139807
90768	0.077536808	0.0095217
9076	-0.434725603	-0.443061223
9077	0.370043214	-0.06630688
90780	-0.177745584	0.037648389
90799	-0.224583229	-0.145208404
9079	-0.020089691	0.659635051
90806	-0.042872669	-0.219840597
90809	-0.250003798	0.112604734
9080	0.534701132	-0.106110472
90826	-0.084663952	0.047644847
90827	0.092367969	0.163691762
90835	0.428395941	-0.253779256
90843	0.25852559	0.11967643
90850	-0.113384424	-0.178030804
90853	-0.168356221	0.191693574
90861	-0.173313701	-0.13759617
90864	-0.136600371	0.062777497
90865	0.132703773	0.044391397
9086	0.062929368	-0.016295219
90871	-0.086957614	-0.121264773
90874	-0.505383493	-0.118720452
9087	-0.019376867	0.223268908
9088	-0.013506576	0.031485169
908	0.062922201	-0.030128722
9091	0.246739776	0.161414753
9092	-0.075469922	-0.087648848
90933	-0.106925258	0.040858972
9093	-0.052483629	-0.160765414
9094	-0.26442896	0.20069056
90952	0.053812538	0.12757758
90956	-0.492358461	-0.4448996
90957	0.321069341	-0.003331564
9095	0.117190259	0.155529343
9096	0.14372797	0.085316391
9097	-0.023227547	-0.062611519
90987	-0.008152548	0.016706514
9098	0.076825196	0.089564647
90990	0.135287245	-0.155921161
90993	0.063362498	0.123133331
9099	0.028382193	0.128526225
909	-0.032861451	-0.026423652
90	0.465974796	0.269278578
9100	-0.55083878	-0.371539261
91010	0.303190206	0.130288254
91012	0.088257431	0.114197227
9101	0.034211572	-0.00588647
91039	0.028522699	-0.426017019
9104	-0.127408167	-0.059269093
91050	0.110298207	0.117007155
91056	-0.178964668	0.205272267
91057	-0.072481258	0.085894261
91074	0.041050435	0.021595803
9107	0.324197269	0.11117843
9108	0.120188632	0.062333624
910	-0.382847338	0.107650681
91107	-0.202202256	-0.628925024
9110	-0.364678994	-0.441521098
9111	-0.103129077	-0.259729768
91120	-0.215558434	0.097342103
9112	-0.179512566	-0.216263321
91133	0.019605966	0.198627388
91137	-0.196053456	-0.109591073
9113	0.008781511	-0.137046866
91147	-0.170852944	-0.052845882
9114	-0.053669194	0.005599279
91151	0.124048066	-0.002138771
91156	0.117600038	-0.040760803
91179	0.283571582	0.24385972
9117	0.081768215	0.042210017
91181	-0.077167972	-0.121925388
9118	-0.098432557	-0.206386499
9119	-0.025760433	-0.184688071
911	-0.154478857	0.244549529
9120	-0.406136745	-0.212184241
9121	0.146623488	0.383357211
9122	-0.134357848	-0.047261343
9123	0.170584021	-0.042390078
9124	-0.258506335	-0.075962713
91252	-0.139764494	-0.289073791
9125	0.159379568	0.055305063
9126	0.022080949	-0.122227506
91272	0.163236144	0.099125178
9127	-0.206444461	0.176742171
91283	0.420043222	0.648094562
91289	-0.140253915	0.003927157
9128	-0.025858563	-0.177457026
91298	-0.030367357	-0.141040486
9129	-0.169822969	-0.059126906
912	0.070900256	0.023840245
91300	-0.051162582	0.039352458
91304	-0.181909961	-0.125285811
9130	-0.044075697	-0.058388499
91319	-0.056803681	0.192819845
9131	0.221468496	0.07957813
9132	0.002106793	-0.038138317
9133	-0.383653035	0.006683527
9134	0.066065528	0.108223078
91351	0.1956261	0.272182605
91353	0.193780193	0.202589331
91355	0.312644068	0.316813777
9135	0.088693452	0.013283763
91368	0.304943538	-0.356195869
9136	0.024349166	0.102741512
91373	0.244704071	0.100081144
9138	0.128605321	0.059153868
91392	-0.131772366	0.064550838
9139	0.102297597	0.236956661
913	-0.003602894	-0.101280378
91404	-0.063028523	-0.093269628
91408	0.091626458	-0.00482253
9140	0.108428723	-0.015592067
91419	-0.538536017	-0.19949583
9141	-0.145789141	-0.294717469
9142	-0.069673337	0.028415705
91431	0.037441638	-0.013107541
91433	-0.03494807	-0.19305391
9143	0.045579012	-0.349019109
91442	0.390428513	0.068970256
91445	-0.118264032	-0.019126847
9144	-0.016000428	-0.351366025
91452	0.361528481	0.38296754
9145	-0.144408132	-7.06E-05
91461	0.274809154	0.038309842
91464	0.139823728	-0.019232484
9146	0.126166253	-0.006496784
9147	0.179547404	0.098200338
9148	0.298762313	0.017762044
9149	0.082535765	0.060759601
914	0.291395466	0.109374787
9150	0.05046967	0.131301083
91522	0.100640722	0.315398979
91523	0.103421616	0.292467418
91526	0.466357826	-0.243682043
9152	0.383174159	-0.134137277
9153	-0.238183157	0.212089869
91543	0.091109299	-0.047318427
91544	0.185080658	-0.209952652
9154	-0.018138568	-0.03052493
9156	-0.099191191	0.018464424
91574	0.181371239	-0.003454644
91582	-0.00870062	-0.179066309
91584	0.150394898	0.049629228
9158	0.044177292	0.034174207
9159	0.010379347	0.08949125
915	-0.304323505	0.065490921
91603	-0.06919034	0.103146331
91607	-1.268454268	-0.651672523
91608	-0.053219213	0.035714304
91612	-0.098922638	0.00780119
91614	-0.305690087	-0.194616386
91624	-0.14575065	-0.030196113
9162	1.595276908	0.736855477
91647	-0.274964887	-0.101759304
91653	-0.235847394	-0.160664642
91661	0.248990508	0.115597375
91662	-0.040151955	-0.036404154
91663	-0.297631359	-0.272950609
